;longitude;latitude;level;time;nh3_conc
74;359.95001220703125;40.95000076293945;50.0;0 days 00:00:00;0.33948576
75;359.95001220703125;40.95000076293945;50.0;0 days 01:00:00;0.44042635
76;0.05000000074505806;42.75;50.0;0 days 00:00:00;0.04472156
77;0.05000000074505806;42.75;50.0;0 days 01:00:00;0.033000268
78;0.05000000074505806;42.650001525878906;50.0;0 days 00:00:00;0.12775825
79;0.05000000074505806;42.650001525878906;50.0;0 days 01:00:00;0.08984014
80;0.05000000074505806;42.54999923706055;50.0;0 days 00:00:00;0.30315572
81;0.05000000074505806;42.54999923706055;50.0;0 days 01:00:00;0.30291414
82;0.05000000074505806;42.45000076293945;50.0;0 days 00:00:00;0.5564082
83;0.05000000074505806;42.45000076293945;50.0;0 days 01:00:00;0.8001555
84;0.05000000074505806;42.349998474121094;50.0;0 days 00:00:00;0.45130032
85;0.05000000074505806;42.349998474121094;50.0;0 days 01:00:00;0.8544374
86;0.05000000074505806;42.25;50.0;0 days 00:00:00;0.61130744
87;0.05000000074505806;42.25;50.0;0 days 01:00:00;0.772161
88;0.05000000074505806;42.150001525878906;50.0;0 days 00:00:00;0.9125571
89;0.05000000074505806;42.150001525878906;50.0;0 days 01:00:00;1.1494201
90;0.05000000074505806;42.04999923706055;50.0;0 days 00:00:00;0.88312733
91;0.05000000074505806;42.04999923706055;50.0;0 days 01:00:00;1.2306885
92;0.05000000074505806;41.95000076293945;50.0;0 days 00:00:00;0.8764909
93;0.05000000074505806;41.95000076293945;50.0;0 days 01:00:00;0.8956933
94;0.05000000074505806;41.849998474121094;50.0;0 days 00:00:00;0.665044
95;0.05000000074505806;41.849998474121094;50.0;0 days 01:00:00;0.78232884
96;0.05000000074505806;41.75;50.0;0 days 00:00:00;0.46511418
97;0.05000000074505806;41.75;50.0;0 days 01:00:00;0.59256154
98;0.05000000074505806;41.650001525878906;50.0;0 days 00:00:00;0.34447733
99;0.05000000074505806;41.650001525878906;50.0;0 days 01:00:00;0.47324634
100;0.05000000074505806;41.54999923706055;50.0;0 days 00:00:00;0.34990498
101;0.05000000074505806;41.54999923706055;50.0;0 days 01:00:00;0.4626024
102;0.05000000074505806;41.45000076293945;50.0;0 days 00:00:00;0.35228443
103;0.05000000074505806;41.45000076293945;50.0;0 days 01:00:00;0.50919
104;0.05000000074505806;41.349998474121094;50.0;0 days 00:00:00;0.3797398
105;0.05000000074505806;41.349998474121094;50.0;0 days 01:00:00;0.48865002
106;0.05000000074505806;41.25;50.0;0 days 00:00:00;0.45253932
107;0.05000000074505806;41.25;50.0;0 days 01:00:00;0.62242657
108;0.05000000074505806;41.150001525878906;50.0;0 days 00:00:00;0.4195435
109;0.05000000074505806;41.150001525878906;50.0;0 days 01:00:00;0.52522695
110;0.05000000074505806;41.04999923706055;50.0;0 days 00:00:00;0.38053295
111;0.05000000074505806;41.04999923706055;50.0;0 days 01:00:00;0.4848113
112;0.05000000074505806;40.95000076293945;50.0;0 days 00:00:00;0.3308074
113;0.05000000074505806;40.95000076293945;50.0;0 days 01:00:00;0.41254112
114;0.15000000596046448;42.75;50.0;0 days 00:00:00;0.0699405
115;0.15000000596046448;42.75;50.0;0 days 01:00:00;0.041222136
116;0.15000000596046448;42.650001525878906;50.0;0 days 00:00:00;0.20469226
117;0.15000000596046448;42.650001525878906;50.0;0 days 01:00:00;0.18631762
118;0.15000000596046448;42.54999923706055;50.0;0 days 00:00:00;0.44047698
119;0.15000000596046448;42.54999923706055;50.0;0 days 01:00:00;0.4009344
120;0.15000000596046448;42.45000076293945;50.0;0 days 00:00:00;1.0130181
